127.0.0.1 - - [05/May/2022:07:20:53 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [05/May/2022:10:06:06 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 500 5747
0:0:0:0:0:0:0:1 - - [05/May/2022:10:06:23 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:07:00 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [05/May/2022:10:07:05 +0530] "GET /CustomerDemo/login.jsp HTTP/1.1" 200 1874
0:0:0:0:0:0:0:1 - - [05/May/2022:10:13:19 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:16:04 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/May/2022:10:20:46 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:21:05 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/May/2022:10:23:21 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:23:21 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:24:02 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [05/May/2022:10:24:05 +0530] "GET /CustomerDemo/login.jsp HTTP/1.1" 200 1874
0:0:0:0:0:0:0:1 - - [05/May/2022:10:24:32 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:24:53 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/May/2022:10:28:26 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:28:40 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/May/2022:10:32:48 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:33:03 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/May/2022:10:35:43 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:36:18 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/May/2022:10:39:21 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:39:37 +0530] "POST /CustomerDemo/reset HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/May/2022:10:41:42 +0530] "GET /CustomerDemo/forgotpassword.jsp HTTP/1.1" 200 4988
0:0:0:0:0:0:0:1 - - [05/May/2022:10:42:35 +0530] "GET /CustomerDemo/customerinsert.jsp HTTP/1.1" 200 5334
